0.5,,0.4,,0.3,,0.2,,0.1,,0.08,,0.06,,0.04,,0.02,,0.01,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
530,210.3175964,530,207.2917328,530,179.826889,530,140.1275024,530,80.73397827,530,61.16682434,530,42.97248077,530,27.69429779,530,17.8246994,530,9.264709473,
531.039978,241.285141,531.039978,237.0111542,531.039978,205.0335541,531.039978,158.2628479,531.039978,88.78549957,531.039978,67.89130402,531.039978,45.74172974,531.039978,29.25097847,531.039978,15.93758392,531.039978,7.815581799,
531.9400024,268.9199219,531.9400024,263.2068787,531.9400024,223.3514709,531.9400024,174.8925781,531.9400024,97.2352066,531.9400024,72.78516388,531.9400024,48.36291504,531.9400024,30.78689003,531.9400024,15.63962173,531.9400024,7.174227715,
532.9799805,303.9518738,532.9799805,296.54245,532.9799805,251.739151,532.9799805,193.8271942,532.9799805,108.4807053,532.9799805,80.99326324,532.9799805,53.3298378,532.9799805,33.48869324,532.9799805,15.89822197,532.9799805,7.081869602,
534.0200195,345.5702515,534.0200195,336.3175354,534.0200195,283.0637207,534.0200195,220.4871368,534.0200195,120.3921738,534.0200195,89.3344574,534.0200195,59.3576355,534.0200195,37.31865692,534.0200195,17.41105652,534.0200195,7.487053871,
535.0700073,389.4051819,535.0700073,378.8175049,535.0700073,316.8239136,535.0700073,245.6833954,535.0700073,134.5709229,535.0700073,100.5222397,535.0700073,65.95574951,535.0700073,41.321064,535.0700073,19.17801666,535.0700073,8.155005455,
535.9699707,424.4929504,535.9699707,413.5744629,535.9699707,347.5396729,535.9699707,264.6421509,535.9699707,144.5920258,535.9699707,108.7811279,535.9699707,71.00482941,535.9699707,44.65817261,535.9699707,20.87692451,535.9699707,8.733307838,
537.0100098,476.1652527,537.0100098,459.4145203,537.0100098,382.5800171,537.0100098,293.9711914,537.0100098,157.3052673,537.0100098,119.1601639,537.0100098,78.54138947,537.0100098,48.85195923,537.0100098,22.81703186,537.0100098,9.743979454,
538.0499878,531.2298584,538.0499878,498.2304382,538.0499878,420.2094421,538.0499878,321.3887634,538.0499878,172.7257385,538.0499878,130.2744293,538.0499878,85.00463104,538.0499878,52.98963165,538.0499878,24.54427338,538.0499878,10.55591393,
538.9500122,567.4312744,538.9500122,541.8870239,538.9500122,448.2015381,538.9500122,343.4421387,538.9500122,185.3230591,538.9500122,137.3116608,538.9500122,90.49019623,538.9500122,56.11100388,538.9500122,25.99340057,538.9500122,10.93365574,
540,619.1383667,540,585.9182129,540,485.1505737,540,370.4347229,540,199.2246704,540,146.5255737,540,96.36808777,540,60.60385895,540,27.94931602,540,11.98959637,
541.039978,671.3303833,541.039978,632.5115356,541.039978,520.4137573,541.039978,393.2815857,541.039978,212.9560547,541.039978,157.4991455,541.039978,103.5595474,541.039978,63.97703934,541.039978,29.60800362,541.039978,12.5375824,
541.9400024,702.6329956,541.9400024,659.4935913,541.9400024,551.1000366,541.9400024,414.9835205,541.9400024,218.2423859,541.9400024,164.516922,541.9400024,107.6966629,541.9400024,66.58895874,541.9400024,31.13476944,541.9400024,13.13097,
542.9799805,757.755127,542.9799805,712.5061646,542.9799805,579.8748169,542.9799805,437.5584412,542.9799805,232.4601593,542.9799805,172.3633575,542.9799805,111.6002502,542.9799805,70.37535095,542.9799805,32.47407532,542.9799805,13.58371639,
544.0200195,796.7661133,544.0200195,742.4095459,544.0200195,610.7322998,544.0200195,458.9277344,544.0200195,240.5134277,544.0200195,180.3133698,544.0200195,116.5140991,544.0200195,72.76078033,544.0200195,33.42848587,544.0200195,14.16391277,
545.0700073,834.487915,545.0700073,776.9356689,545.0700073,636.484314,545.0700073,475.1110535,545.0700073,247.7024384,545.0700073,186.596756,545.0700073,121.2202377,545.0700073,74.59172821,545.0700073,34.47248077,545.0700073,14.64271736,
545.9699707,862.6488037,545.9699707,794.2463379,545.9699707,650.8196411,545.9699707,481.9549561,545.9699707,258.718689,545.9699707,191.016449,545.9699707,123.4159393,545.9699707,77.48206329,545.9699707,35.05386734,545.9699707,14.99031448,
547.0100098,886.9584961,547.0100098,825.7028809,547.0100098,673.1924438,547.0100098,499.661438,547.0100098,264.1958313,547.0100098,198.1421204,547.0100098,126.3770905,547.0100098,78.8289566,547.0100098,36.24577713,547.0100098,15.35845184,
548.0499878,920.0634155,548.0499878,849.0994873,548.0499878,685.9333496,548.0499878,510.164093,548.0499878,269.5812073,548.0499878,200.0415039,548.0499878,128.9780426,548.0499878,79.09205627,548.0499878,36.874897,548.0499878,15.62490654,
548.9500122,937.645874,548.9500122,857.2399902,548.9500122,698.0632935,548.9500122,516.1426392,548.9500122,271.3981934,548.9500122,204.1352692,548.9500122,130.5924377,548.9500122,80.66670227,548.9500122,37.24136353,548.9500122,15.57723045,
550,961.423645,550,881.512146,550,707.8261719,550,521.885498,550,275.2234192,550,201.6855316,550,131.5829163,550,81.69211578,550,37.1953125,550,15.77874279,
551.0200195,968.826416,551.0200195,883.2590332,551.0200195,712.328125,551.0200195,520.4649658,551.0200195,276.5402527,551.0200195,203.9769287,551.0200195,131.3041687,551.0200195,81.25746155,551.0200195,37.48139191,551.0200195,15.95873737,
552.0499878,974.3369141,552.0499878,895.0738525,552.0499878,716.2670898,552.0499878,527.487854,552.0499878,275.6699829,552.0499878,203.8868256,552.0499878,131.3250427,552.0499878,80.89266968,552.0499878,37.26015472,552.0499878,16.03470993,
552.9400024,973.0632324,552.9400024,890.6190796,552.9400024,715.880188,552.9400024,526.1529541,552.9400024,274.9730835,552.9400024,202.5977631,552.9400024,130.7732391,552.9400024,81.0896759,552.9400024,36.89149094,552.9400024,15.9180727,
553.9699707,982.5568237,553.9699707,889.2391968,553.9699707,706.8803711,553.9699707,523.9525146,553.9699707,271.2548828,553.9699707,201.2525787,553.9699707,129.3950653,553.9699707,79.72479248,553.9699707,36.35276413,553.9699707,15.75031281,
555,971.4293823,555,875.3410034,555,699.2036133,555,518.1137085,555,269.3704529,555,198.6275787,555,127.8150558,555,78.36005402,555,36.60109711,555,15.47440052,
556.0200195,958.2581177,556.0200195,866.9837036,556.0200195,695.8187256,556.0200195,508.8409119,556.0200195,262.3265381,556.0200195,196.4725952,556.0200195,125.5885086,556.0200195,77.39782715,556.0200195,35.54484177,556.0200195,15.12311554,
557.0499878,944.3718262,557.0499878,854.6240845,557.0499878,678.5466309,557.0499878,502.0979614,557.0499878,257.6433105,557.0499878,192.7262268,557.0499878,121.9842834,557.0499878,76.49236298,557.0499878,34.92654419,557.0499878,14.82766247,
557.9400024,935.1769409,557.9400024,842.9550171,557.9400024,670.8076782,557.9400024,488.5729675,557.9400024,254.6710358,557.9400024,189.2000122,557.9400024,120.8463287,557.9400024,74.91031647,557.9400024,34.49766922,557.9400024,14.52472115,
558.9699707,908.3924561,558.9699707,827.7423706,558.9699707,654.0856323,558.9699707,481.721344,558.9699707,247.8273621,558.9699707,184.6868286,558.9699707,117.5890121,558.9699707,73.05541229,558.9699707,33.5130806,558.9699707,14.43026447,
560,888.8282471,560,806.6694946,560,639.4642334,560,468.1261902,560,241.3546295,560,178.3971252,560,113.2426682,560,70.6329422,560,32.8014946,560,13.87469101,
561.039978,864.8853149,561.039978,774.1077271,561.039978,621.5102539,561.039978,457.3095398,561.039978,232.7837677,561.039978,172.4337311,561.039978,111.7644577,561.039978,68.2700882,561.039978,31.89304924,561.039978,13.6346159,
561.9400024,854.7283325,561.9400024,755.3295288,561.9400024,606.0394287,561.9400024,443.7260437,561.9400024,228.1665802,561.9400024,169.0327454,561.9400024,107.8495636,561.9400024,66.89273071,561.9400024,30.95661163,561.9400024,13.33836937,
562.9799805,824.2720947,562.9799805,739.9219971,562.9799805,591.0074463,562.9799805,431.3164368,562.9799805,221.0401459,562.9799805,162.7782898,562.9799805,105.1768112,562.9799805,64.40174103,562.9799805,29.82597923,562.9799805,12.56258392,
564.0200195,789.270813,564.0200195,715.9523315,564.0200195,567.3001099,564.0200195,412.8927917,564.0200195,214.6965179,564.0200195,157.7986755,564.0200195,101.2679214,564.0200195,62.42171478,564.0200195,28.88000107,564.0200195,12.2297945,
565.0700073,767.9545288,565.0700073,694.9699097,565.0700073,548.902832,565.0700073,404.4135132,565.0700073,206.3970642,565.0700073,150.9994507,565.0700073,98.28806305,565.0700073,61.05714798,565.0700073,27.83077621,565.0700073,11.88072014,
565.9699707,736.7178955,565.9699707,664.4572144,565.9699707,526.3589478,565.9699707,386.5069885,565.9699707,198.3607635,565.9699707,147.7079468,565.9699707,94.21378326,565.9699707,58.73793411,565.9699707,26.9956131,565.9699707,11.33317757,
567.0100098,710.7178955,567.0100098,640.2801514,567.0100098,508.3184204,567.0100098,374.4541016,567.0100098,191.6942291,567.0100098,140.9544067,567.0100098,90.39918518,567.0100098,55.7153244,567.0100098,25.69680405,567.0100098,10.71362209,
568.0499878,681.6668701,568.0499878,615.7722778,568.0499878,484.6506042,568.0499878,357.1835632,568.0499878,184.0871277,568.0499878,136.271225,568.0499878,87.19088745,568.0499878,54.32364655,568.0499878,24.55316353,568.0499878,10.47993279,
568.9500122,658.3605347,568.9500122,596.9022217,568.9500122,469.4048462,568.9500122,342.9205627,568.9500122,177.1509857,568.9500122,131.0014648,568.9500122,83.61385345,568.9500122,52.23143005,568.9500122,23.41969681,568.9500122,10.22654152,
570,638.8066406,570,570.5041504,570,454.3612061,570,333.6177368,570,170.9685364,570,125.4003906,570,80.50411987,570,49.79272842,570,22.70015717,570,9.867609024,
571.0200195,610.5755005,571.0200195,553.9815063,571.0200195,439.1089172,571.0200195,318.4179688,571.0200195,163.7837067,571.0200195,120.8683701,571.0200195,77.66223907,571.0200195,48.12398148,571.0200195,21.969244,571.0200195,9.611297607,
572.0499878,580.8522949,572.0499878,527.6984253,572.0499878,416.8842163,572.0499878,304.9065552,572.0499878,157.0479736,572.0499878,114.8293915,572.0499878,74.63363647,572.0499878,46.22953796,572.0499878,20.91418839,572.0499878,8.987981796,
572.9400024,564.3344116,572.9400024,510.9580078,572.9400024,401.4581299,572.9400024,295.8351135,572.9400024,150.5339508,572.9400024,111.2533493,572.9400024,71.31640625,572.9400024,44.15506363,572.9400024,20.31751823,572.9400024,8.734650612,
573.9699707,542.5618286,573.9699707,491.3086548,573.9699707,384.5766907,573.9699707,281.6152039,573.9699707,144.4011078,573.9699707,106.322998,573.9699707,68.71981049,573.9699707,42.2283287,573.9699707,19.50724983,573.9699707,8.428050041,
575,521.5487061,575,467.3459778,575,367.7617188,575,268.795105,575,138.9245911,575,101.648407,575,66.20185852,575,40.99891281,575,18.63416672,575,8.077820778,
576.0200195,495.9003601,576.0200195,446.9832764,576.0200195,355.3011169,576.0200195,257.0126343,576.0200195,132.3947754,576.0200195,97.91714478,576.0200195,63.19990158,576.0200195,38.95547485,576.0200195,17.76188087,576.0200195,7.618580818,
577.0499878,481.5594482,577.0499878,432.8536072,577.0499878,340.7074585,577.0499878,247.9529114,577.0499878,127.6277618,577.0499878,94.23793793,577.0499878,60.67538452,577.0499878,37.71834183,577.0499878,17.10163689,577.0499878,7.335330486,
577.9400024,460.579071,577.9400024,416.3503418,577.9400024,328.5909729,577.9400024,240.2926788,577.9400024,125.5499573,577.9400024,90.57172394,577.9400024,58.92004013,577.9400024,36.13363647,577.9400024,16.55051041,577.9400024,7.0190382,
578.9699707,443.927948,578.9699707,395.5986938,578.9699707,310.2930603,578.9699707,230.446106,578.9699707,119.5584946,578.9699707,86.72814941,578.9699707,56.02375031,578.9699707,34.56068802,578.9699707,15.98963737,578.9699707,6.762244225,
580,426.6520691,580,383.8833313,580,301.4310608,580,221.2125854,580,113.0944901,580,83.57148743,580,54.0385437,580,33.20908356,580,15.19123173,580,6.55334568,
581.039978,411.3792114,581.039978,368.0948792,581.039978,290.9920959,581.039978,211.7196655,581.039978,108.8100739,581.039978,80.29351807,581.039978,51.51167297,581.039978,32.00868607,581.039978,14.49596596,581.039978,6.231175423,
581.9400024,396.7971497,581.9400024,356.9118042,581.9400024,282.2247009,581.9400024,208.3023834,581.9400024,104.8520889,581.9400024,77.29692841,581.9400024,50.1725235,581.9400024,30.67343521,581.9400024,14.18317032,581.9400024,5.919630051,
582.9799805,384.2407227,582.9799805,341.8099976,582.9799805,271.1442566,582.9799805,197.9221649,582.9799805,101.520752,582.9799805,74.79814148,582.9799805,47.79235458,582.9799805,29.57382584,582.9799805,13.7021904,582.9799805,5.799331188,
584.0200195,370.351593,584.0200195,331.0496826,584.0200195,259.6407776,584.0200195,190.3564911,584.0200195,98.53627014,584.0200195,71.84820557,584.0200195,46.0004158,584.0200195,28.47527885,584.0200195,13.04436302,584.0200195,5.674948215,
585.0700073,355.7764893,585.0700073,319.6807556,585.0700073,253.3352356,585.0700073,183.6465607,585.0700073,94.40176392,585.0700073,69.69959259,585.0700073,44.87585449,585.0700073,27.59130669,585.0700073,12.52192974,585.0700073,5.367764473,
585.9699707,344.859436,585.9699707,310.1662903,585.9699707,246.3945923,585.9699707,178.113266,585.9699707,92.05487823,585.9699707,67.189888,585.9699707,43.20947266,585.9699707,26.77920914,585.9699707,12.40370655,585.9699707,5.270278454,
587.0100098,334.7940979,587.0100098,297.217865,587.0100098,236.139389,587.0100098,172.1534424,587.0100098,88.19577789,587.0100098,65.42453766,587.0100098,42.0733757,587.0100098,25.53574371,587.0100098,11.81232548,587.0100098,5.179850578,
588.0499878,322.1325378,588.0499878,288.4508667,588.0499878,230.2094727,588.0499878,166.840683,588.0499878,85.66477203,588.0499878,62.81890869,588.0499878,40.46204376,588.0499878,25.03593826,588.0499878,11.54221821,588.0499878,4.866208553,
588.9500122,316.1493835,588.9500122,282.0219116,588.9500122,223.8105316,588.9500122,161.8575592,588.9500122,83.22866821,588.9500122,61.58701706,588.9500122,39.24742126,588.9500122,24.34979439,588.9500122,11.06552219,588.9500122,4.74168396,
590,303.2779846,590,271.0928955,590,214.3922882,590,156.5915375,590,80.76154327,590,58.72678757,590,38.38790512,590,23.62267113,590,10.8328228,590,4.603327751,
591.0200195,290.5837402,591.0200195,262.055481,591.0200195,208.4391785,591.0200195,151.9872894,591.0200195,77.84715271,591.0200195,57.18085098,591.0200195,36.95447159,591.0200195,22.65714073,591.0200195,10.52670288,591.0200195,4.520795822,
592.0499878,283.5594788,592.0499878,254.3997803,592.0499878,200.9705811,592.0499878,145.9008789,592.0499878,75.71955109,592.0499878,55.44451904,592.0499878,35.64734268,592.0499878,22.20843124,592.0499878,10.1135416,592.0499878,4.288179874,
592.9400024,275.2085266,592.9400024,246.4802551,592.9400024,195.8334656,592.9400024,142.597168,592.9400024,72.22525787,592.9400024,54.1530304,592.9400024,34.6864357,592.9400024,21.48313332,592.9400024,9.767128944,592.9400024,4.156044006,
593.9699707,267.4051208,593.9699707,238.2599487,593.9699707,191.1300201,593.9699707,137.0387726,593.9699707,70.62412262,593.9699707,52.39247894,593.9699707,33.54692841,593.9699707,20.95534134,593.9699707,9.476132393,593.9699707,4.107764721,
595,257.7378235,595,231.2941284,595,183.3229218,595,133.5427094,595,68.13471985,595,50.44113922,595,32.38713074,595,19.82952881,595,9.290300369,595,3.940335512,
596.0200195,249.7263336,596.0200195,225.5171509,596.0200195,177.0154572,596.0200195,128.5511627,596.0200195,66.48638916,596.0200195,48.7406311,596.0200195,31.31532669,596.0200195,19.36340332,596.0200195,8.850750923,596.0200195,3.88018918,
597.0499878,240.555603,597.0499878,217.3039246,597.0499878,171.8561707,597.0499878,125.4323425,597.0499878,64.5670166,597.0499878,47.1749649,597.0499878,30.37324142,597.0499878,18.99853134,597.0499878,8.702710152,597.0499878,3.677109003,
597.9400024,237.5435944,597.9400024,210.2415924,597.9400024,167.2480164,597.9400024,120.7358093,597.9400024,62.70658112,597.9400024,45.72124863,597.9400024,29.29038048,597.9400024,18.48777008,597.9400024,8.391719818,597.9400024,3.602262497,
598.9699707,231.7265625,598.9699707,203.4658661,598.9699707,161.1106873,598.9699707,118.4219284,598.9699707,60.53036499,598.9699707,44.31393433,598.9699707,28.62489319,598.9699707,17.5431118,598.9699707,8.195022583,598.9699707,3.451230526,
600,221.1047668,600,198.4473419,600,155.4488831,600,113.3449326,600,58.23115921,600,42.63367844,600,27.52041626,600,17.26250267,600,7.897485256,600,3.470796824,
601.0100098,213.9631805,601.0100098,190.2627869,601.0100098,150.9471588,601.0100098,109.5270767,601.0100098,56.60948944,601.0100098,41.26483154,601.0100098,26.47666359,601.0100098,16.64297485,601.0100098,7.620145798,601.0100098,3.232383966,
602.0200195,207.1429749,602.0200195,183.1871643,602.0200195,145.7636566,602.0200195,105.5186996,602.0200195,55.415905,602.0200195,40.07247543,602.0200195,25.69139099,602.0200195,15.99323559,602.0200195,7.371781349,602.0200195,3.138841391,
603.039978,199.7097015,603.039978,178.8470917,603.039978,139.9315643,603.039978,102.0133362,603.039978,52.82617569,603.039978,38.79005051,603.039978,25.008564,603.039978,15.23166084,603.039978,7.174920082,603.039978,3.074631214,
604.0499878,191.1659393,604.0499878,172.3355408,604.0499878,135.7421875,604.0499878,98.10401154,604.0499878,50.7837677,604.0499878,37.3604393,604.0499878,23.7851696,604.0499878,14.87522507,604.0499878,6.839126587,604.0499878,2.957233906,
605.0700073,186.0626221,605.0700073,163.7302551,605.0700073,131.3617859,605.0700073,95.08336639,605.0700073,49.04639053,605.0700073,35.83111572,605.0700073,22.93130302,605.0700073,14.40944862,605.0700073,6.584976196,605.0700073,2.827147722,
605.9400024,178.8532562,605.9400024,159.781189,605.9400024,127.7079468,605.9400024,91.21669006,605.9400024,47.10842514,605.9400024,34.61362076,605.9400024,22.3941555,605.9400024,13.84362888,605.9400024,6.341210365,605.9400024,2.753238678,
606.9500122,173.2149811,606.9500122,152.9242096,606.9500122,121.4054794,606.9500122,87.66400146,606.9500122,45.48654175,606.9500122,33.29595947,606.9500122,21.56138992,606.9500122,13.34395027,606.9500122,6.134234428,606.9500122,2.586725473,
607.9699707,164.7328949,607.9699707,146.2641754,607.9699707,116.0865097,607.9699707,84.35004425,607.9699707,44.01062393,607.9699707,32.1194191,607.9699707,20.47583008,607.9699707,12.73194027,607.9699707,5.880310059,607.9699707,2.555025578,
608.9799805,157.7155457,608.9799805,142.2677155,608.9799805,111.9757309,608.9799805,81.05264282,608.9799805,41.86103821,608.9799805,30.67658424,608.9799805,19.72038651,608.9799805,12.29450035,608.9799805,5.714073658,608.9799805,2.379341841,
610,153.2255096,610,136.0558319,610,107.1651306,610,78.33235168,610,40.31921005,610,29.49707794,610,19.03730202,610,11.69117928,610,5.423841,610,2.347070932,
611.0200195,145.5979919,611.0200195,131.4866333,611.0200195,103.0774078,611.0200195,75.99663544,611.0200195,38.82762146,611.0200195,28.77443695,611.0200195,18.09428978,611.0200195,11.31314564,611.0200195,5.240530014,611.0200195,2.240026474,
612.0499878,139.5174103,612.0499878,126.5461884,612.0499878,99.532547,612.0499878,72.82427216,612.0499878,37.0921669,612.0499878,27.06503487,612.0499878,17.39189529,612.0499878,10.88113117,612.0499878,5.022839069,612.0499878,2.125411034,
612.9400024,134.8973999,612.9400024,121.6432114,612.9400024,95.9225235,612.9400024,69.42570496,612.9400024,35.85398483,612.9400024,26.20985794,612.9400024,16.92085075,612.9400024,10.39776134,612.9400024,4.82100296,612.9400024,2.078976631,
613.9699707,128.9806671,613.9699707,116.1566772,613.9699707,92.13705444,613.9699707,66.11560059,613.9699707,34.24782562,613.9699707,25.0578022,613.9699707,16.09387207,613.9699707,10.07779598,613.9699707,4.674211979,613.9699707,1.998025656,
615,124.8781509,615,110.8480148,615,86.73312378,615,63.75090027,615,32.93942642,615,24.26528358,615,15.52495289,615,9.539896965,615,4.42544508,615,1.927249432,
616.0200195,119.2988281,616.0200195,106.5197754,616.0200195,83.8529892,616.0200195,61.2755127,616.0200195,31.72654343,616.0200195,23.2206974,616.0200195,14.80375099,616.0200195,9.281037331,616.0200195,4.265827179,616.0200195,1.863346577,
617.0499878,114.4568787,617.0499878,102.9351883,617.0499878,80.89990997,617.0499878,58.31985092,617.0499878,30.45682144,617.0499878,21.97913742,617.0499878,14.26104927,617.0499878,8.837208748,617.0499878,4.137870789,617.0499878,1.763090611,
617.9400024,109.2965164,617.9400024,98.07012939,617.9400024,77.90235901,617.9400024,56.0998764,617.9400024,29.03466988,617.9400024,21.18783379,617.9400024,13.62261868,617.9400024,8.42947197,617.9400024,3.931558609,617.9400024,1.679007053,
618.9699707,104.7608185,618.9699707,93.99297333,618.9699707,73.62478638,618.9699707,53.74582672,618.9699707,27.65113258,618.9699707,20.11911964,618.9699707,12.87364006,618.9699707,8.008602142,618.9699707,3.820051432,618.9699707,1.615247011,
620,99.50510406,620,88.88104248,620,70.8000412,620,51.32583618,620,26.45542336,620,19.3503933,620,12.47498226,620,7.712960243,620,3.618148088,620,1.549056649,
621.0200195,95.68869781,621.0200195,85.08277893,621.0200195,67.86916351,621.0200195,49.05377579,621.0200195,25.34896469,621.0200195,18.25048065,621.0200195,12.02271175,621.0200195,7.352986336,621.0200195,3.340121746,621.0200195,1.469305873,
622.0499878,90.50570679,622.0499878,81.63303375,622.0499878,64.39705658,622.0499878,46.98156357,622.0499878,24.33624268,622.0499878,17.66563034,622.0499878,11.41188908,622.0499878,7.011132717,622.0499878,3.195547581,622.0499878,1.430795789,
622.9400024,87.21424866,622.9400024,78.81280518,622.9400024,62.13888168,622.9400024,45.30063248,622.9400024,23.23934364,622.9400024,16.9906292,622.9400024,11.00644493,622.9400024,6.877821445,622.9400024,3.084972143,622.9400024,1.387920856,
623.9699707,83.645401,623.9699707,75.0055542,623.9699707,59.10142899,623.9699707,43.02973557,623.9699707,22.25686073,623.9699707,16.13581085,623.9699707,10.41561794,623.9699707,6.456608295,623.9699707,3.056710005,623.9699707,1.297537804,
625,79.24380493,625,71.54960632,625,56.35518646,625,41.01773071,625,21.49021149,625,15.67477512,625,10.07604694,625,6.134370327,625,2.89204216,625,1.239888549,
626.0200195,75.56639862,626.0200195,68.32145691,626.0200195,53.67982864,626.0200195,39.2046814,626.0200195,20.33699417,626.0200195,14.71775627,626.0200195,9.544181824,626.0200195,5.79952383,626.0200195,2.666942835,626.0200195,1.152700663,
627.0499878,72.32002258,627.0499878,64.8534317,627.0499878,51.41875839,627.0499878,37.09205246,627.0499878,19.28166771,627.0499878,14.15655518,627.0499878,9.036728859,627.0499878,5.593333244,627.0499878,2.640491962,627.0499878,1.137901664,
